Agency,City,State,NTD ID,Organization Type,Reporter Type,UACE Code,UZA Name,Primary UZA Population,Agency VOMS,Mode,Type of Service,Mode VOMS,Major Mechanical Failures,Major Mechanical Failures Questionable,Other Mechanical Failures,Other Mechanical Failures Questionable,Total Mechanical Failures,Total Mechanical Failures Questionable,Vehicle/Passenger Car Miles,Vehicle/Passenger Car Miles Questionable,Vehicle/Passenger Car Revenue Miles,Vehicle/Passenger Car Revenue Miles Questionable,Train Miles,Train Miles Questionable,Train Revenue Miles,Train Revenue Miles Questionable
"Central Florida Commuter Rail, dba: SunRail",Tallahassee,FL,40232,Government Unit or Department of Transportation,Full Reporter,65863,"Orlando, FL","1,853,896",23,CR,PT,23,13,,0,,13,,"1,035,020",,"1,007,930",,"515,596",,"502,124",
"LINK Hendricks County, dba: Hendricks and Morgan County Connect",Danville,IN,50342,Corporation,Full Reporter,41212,"Indianapolis, IN","1,699,881",23,DR,DO,23,3,,58,,61,,"510,914",,"336,402",,0,,0,
"City of Decatur, Il, dba: Decatur Public Transit System",Decatur,IL,50061,County or Local Government Unit or Department of Transportation,Full Reporter,22717,"Decatur, IL","86,287",23,MB,PT,19,23,,35,,58,,"965,885",,"960,665",,0,,0,
Imperial County Transportation Commission,El Centro,CA,90226,Public Agency or Authority of Transit Service,Full Reporter,26405,"El Centro, CA","74,376",23,MB,PT,18,5,,13,,18,,"938,694",,"815,477",,0,,0,
"Greenville Transit Authority, dba: Greenlink",Greenville,SC,40053,Public Agency or Authority of Transit Service,Full Reporter,35461,"Greenville, SC","387,271",23,MB,DO,17,45,,4,,49,,"1,000,351",,"984,775",,0,,0,
Great Falls Transit District,Great Falls,MT,80012,Public Agency or Authority of Transit Service,Full Reporter,34759,"Great Falls, MT","67,097",23,MB,DO,13,50,,17,,67,,"468,946",,"430,464",,0,,0,
Cooperative Alliance for Seacoast Transportation,Dover,NH,10086,Public Agency or Authority of Transit Service,Full Reporter,24607,"Dover--Rochester, NH--ME","72,391",23,MB,DO,12,36,,90,,126,,"647,675",,"580,673",,0,,0,
Medina County Public Transit,Medina,OH,50198,County or Local Government Unit or Department of Transportation,Full Reporter,17668,"Cleveland, OH","1,712,178",23,DR,DO,11,0,,2,,2,,"307,295",,"219,985",,0,,0,
Cooperative Alliance for Seacoast Transportation,Dover,NH,10086,Public Agency or Authority of Transit Service,Full Reporter,24607,"Dover--Rochester, NH--ME","72,391",23,DR,DO,11,4,,5,,9,,"208,321",,"163,260",,0,,0,
Great Falls Transit District,Great Falls,MT,80012,Public Agency or Authority of Transit Service,Full Reporter,34759,"Great Falls, MT","67,097",23,DR,DO,10,7,,13,,20,,"260,219",,"235,548",,0,,0,
"Woods Hole, Martha's Vineyard and Nantucket Steamship Authority",Falmouth,MA,10183,Public Agency or Authority of Transit Service,Full Reporter,5167,"Barnstable Town, MA","303,269",22,FB,DO,8,11,,0,,11,,"364,574",,"364,574",,0,,0,
"City of Springfield, dba: City Utilities of Springfield, MO",Springfield,MO,70003,County or Local Government Unit or Department of Transportation,Full Reporter,83953,"Springfield, MO","282,651",22,DR,DO,4,7,,2,,9,,"140,488",,"128,447",,0,,0,
Gary Public Transportation Corporation,Gary,IN,50045,Public Agency or Authority of Transit Service,Full Reporter,16264,"Chicago, IL--IN","8,671,746",22,DR,DO,4,38,,55,,93,,"112,083",Q,"75,016",Q,0,,0,
University of Minnesota Transit,Minneapolis,MN,50515,University,Full Reporter,57628,"Minneapolis--St. Paul, MN","2,914,866",22,DR,DO,3,0,,2,,2,,"13,422",W,"9,996",W,0,,0,
Mid Mon Valley Transit Authority,Charleroi,PA,30061,Public Agency or Authority of Transit Service,Full Reporter,69697,"Pittsburgh, PA","1,745,039",22,MB,PT,22,59,,32,,91,,"885,290",,"736,721",,0,,0,
University of Minnesota Transit,Minneapolis,MN,50515,University,Full Reporter,57628,"Minneapolis--St. Paul, MN","2,914,866",22,MB,PT,19,27,,26,,53,,"566,442",,"546,331",,0,,0,
Gary Public Transportation Corporation,Gary,IN,50045,Public Agency or Authority of Transit Service,Full Reporter,16264,"Chicago, IL--IN","8,671,746",22,MB,DO,18,181,,217,,398,,"788,671",,"788,671",,0,,0,
"City of Springfield, dba: City Utilities of Springfield, MO",Springfield,MO,70003,County or Local Government Unit or Department of Transportation,Full Reporter,83953,"Springfield, MO","282,651",22,MB,DO,18,99,,293,,392,,"1,087,701",,"1,086,478",,0,,0,
"Woods Hole, Martha's Vineyard and Nantucket Steamship Authority",Falmouth,MA,10183,Public Agency or Authority of Transit Service,Full Reporter,5167,"Barnstable Town, MA","303,269",22,MB,DO,14,27,,0,,27,,"323,269",,"321,765",,0,,0,
Cities Area Transit,Grand Forks,ND,80008,County or Local Government Unit or Department of Transportation,Full Reporter,34219,"Grand Forks, ND--MN","68,160",22,MB,DO,11,0,,7,,7,,"403,834",,"384,263",,0,,0,
Cities Area Transit,Grand Forks,ND,80008,County or Local Government Unit or Department of Transportation,Full Reporter,34219,"Grand Forks, ND--MN","68,160",22,DR,DO,11,0,,3,,3,,"247,025",,"226,682",,0,,0,
Redding Area Bus Authority,Redding,CA,90093,Public Agency or Authority of Transit Service,Full Reporter,73774,"Redding, CA","120,602",21,DR,PT,8,1,,2,,3,,"175,181",,"162,140",,0,,0,
"Lake Erie Transportation Commission, dba: Lake Erie Transit",Monroe,MI,50522,Public Agency or Authority of Transit Service,Full Reporter,58357,"Monroe, MI","57,260",21,MB,DO,8,63,,91,,154,,"242,834",,"235,591",,0,,0,
East Central Iowa Council of Governments,Cedar Rapids,IA,70138,COG or Other Planning Agency,Full Reporter,41590,"Iowa City, IA","126,810",21,CB,PT,4,0,,0,,0,,"377,790",,"344,894",,0,,0,
City of Baltimore,Baltimore,MD,30201,County or Local Government Unit or Department of Transportation,Full Reporter,4843,"Baltimore, MD","2,212,038",21,FB,PT,3,0,,5,,5,,"31,991",,"30,618",,0,,0,
"Heart of Iowa Regional Transit Agency, dba: HIRTA",Urbandale,IA,70066,Public Agency or Authority of Transit Service,Full Reporter,2062,"Ames, IA","66,342",21,DR,DO,21,44,,23,,67,,"350,168",,"311,034",,0,,0,
Delaware County Transit Board,Delaware,OH,50199,Public Agency or Authority of Transit Service,Full Reporter,19234,"Columbus, OH","1,567,254",21,DR,DO,21,5,,2,,7,,"621,046",,"554,927",,0,,0,
"City of Iowa City, dba: Iowa City Transit",Iowa City,IA,70018,County or Local Government Unit or Department of Transportation,Full Reporter,41590,"Iowa City, IA","126,810",21,MB,DO,21,11,,52,,63,,"732,465",,"717,837",,0,,0,
Northern New England Passenger Rail Authority,Portland,ME,10115,Public Agency or Authority of Transit Service,Full Reporter,71263,"Portland, ME","205,356",21,CR,PT,21,1,,0,,1,,"2,585,690",,"2,569,623",,"516,400",,"513,194",
City of Baltimore,Baltimore,MD,30201,County or Local Government Unit or Department of Transportation,Full Reporter,4843,"Baltimore, MD","2,212,038",21,MB,PT,18,91,,228,,319,,"512,950",,"459,740",,0,,0,
East Central Iowa Council of Governments,Cedar Rapids,IA,70138,COG or Other Planning Agency,Full Reporter,41590,"Iowa City, IA","126,810",21,VP,PT,17,0,,0,,0,,"247,623",,"247,623",,0,,0,
"Lake Erie Transportation Commission, dba: Lake Erie Transit",Monroe,MI,50522,Public Agency or Authority of Transit Service,Full Reporter,58357,"Monroe, MI","57,260",21,DR,DO,13,53,,113,,166,,"276,653",,"250,085",,0,,0,
Redding Area Bus Authority,Redding,CA,90093,Public Agency or Authority of Transit Service,Full Reporter,73774,"Redding, CA","120,602",21,MB,PT,13,15,,12,,27,,"706,076",,"679,744",,0,,0,
RiverCities Transit,Longview,WA,00016,County or Local Government Unit or Department of Transportation,Full Reporter,51283,"Longview, WA--OR","69,841",21,MB,DO,10,17,,3,,20,,"360,879",,"347,971",,0,,0,
RiverCities Transit,Longview,WA,00016,County or Local Government Unit or Department of Transportation,Full Reporter,51283,"Longview, WA--OR","69,841",21,DR,PT,10,10,,3,,13,,"141,554",,"126,768",,0,,0,
RiverCities Transit,Longview,WA,00016,County or Local Government Unit or Department of Transportation,Full Reporter,51283,"Longview, WA--OR","69,841",21,CB,DO,1,1,,0,,1,,"8,896",,"8,571",,0,,0,
Pennsylvania Department of Transportation,Harrisburg,PA,30057,Government Unit or Department of Transportation,Full Reporter,69076,"Philadelphia, PA--NJ--DE--MD","5,696,125",20,CR,PT,20,8,,0,,8,,"1,606,581",,"1,606,581",,"327,331",,"327,331",
Cape Ann Transportation Authority,Gloucester,MA,10053,Public Agency or Authority of Transit Service,Full Reporter,9271,"Boston, MA--NH","4,382,009",20,MB,PT,10,2,,7,,9,,"420,025",,"377,470",,0,,0,
Cape Ann Transportation Authority,Gloucester,MA,10053,Public Agency or Authority of Transit Service,Full Reporter,9271,"Boston, MA--NH","4,382,009",20,DR,PT,10,0,,3,,3,,"196,862",,"195,352",,0,,0,
Macatawa Area Express Transportation Authority,Holland,MI,50184,Public Agency or Authority of Transit Service,Full Reporter,39430,"Holland, MI","107,034",19,MB,DO,8,37,,30,,67,,"336,540",,"325,693",,0,,0,
"Lafayette City-Parish Consolidated Government, dba: Lafayette Transit System",Lafayette,LA,60038,County or Local Government Unit or Department of Transportation,Full Reporter,46045,"Lafayette, LA","227,316",19,DR,PT,8,6,,16,,22,,"260,112",,"251,246",,0,,0,
Augusta Richmond County Transit Department,Augusta,GA,40023,County or Local Government Unit or Department of Transportation,Full Reporter,4222,"Augusta-Richmond County, GA--SC","431,480",19,DR,PT,7,54,,13,,67,,"156,785",,"139,600",,0,,0,
"City of Wilsonville, dba: South Metro Area Regional Transit",Wilsonville,OR,00046,County or Local Government Unit or Department of Transportation,Full Reporter,71317,"Portland, OR--WA","2,104,238",19,DR,DO,6,11,,4,,15,,"58,285",,"46,058",,0,,0,
"Athens-Clarke County Unified Government, dba: Athens-Clarke County Transit Department",Athens,GA,40047,County or Local Government Unit or Department of Transportation,Full Reporter,3763,"Athens-Clarke County, GA","143,213",19,DR,DO,3,1,,5,,6,,"40,108",,"35,338",,0,,0,
"City of Asheville, dba: ART (Asheville Redefines Transit)",Asheville,NC,40005,County or Local Government Unit or Department of Transportation,Full Reporter,3358,"Asheville, NC","285,776",19,MB,PT,19,280,,"1,062",,"1,342",,"1,294,356",,"1,287,477",,0,,0,
Jackson County Mass Transit District,Carbondale,IL,50204,Public Agency or Authority of Transit Service,Full Reporter,17,Illinois Non-UZA,"2,638,201",19,MB,DO,19,6,,1,,7,,"402,022",,"349,297",,0,,0,
Mid-Ohio Regional Planning Commission,Columbus,OH,50191,COG or Other Planning Agency,Full Reporter,19234,"Columbus, OH","1,567,254",19,VP,PT,19,0,,0,,0,,"321,945",,"321,945",,0,,0,
"Athens-Clarke County Unified Government, dba: Athens-Clarke County Transit Department",Athens,GA,40047,County or Local Government Unit or Department of Transportation,Full Reporter,3763,"Athens-Clarke County, GA","143,213",19,MB,DO,16,32,,116,,148,,"808,912",,"744,535",,0,,0,
"City of Wilsonville, dba: South Metro Area Regional Transit",Wilsonville,OR,00046,County or Local Government Unit or Department of Transportation,Full Reporter,71317,"Portland, OR--WA","2,104,238",19,MB,DO,13,15,,3,,18,,"584,843",,"560,484",,0,,0,
Augusta Richmond County Transit Department,Augusta,GA,40023,County or Local Government Unit or Department of Transportation,Full Reporter,4222,"Augusta-Richmond County, GA--SC","431,480",19,MB,PT,12,293,,"1,693",,"1,986",,"456,444",,"434,090",,0,,0,
Macatawa Area Express Transportation Authority,Holland,MI,50184,Public Agency or Authority of Transit Service,Full Reporter,39430,"Holland, MI","107,034",19,DR,DO,11,65,,56,,121,,"325,837",,"292,032",,0,,0,
"Lafayette City-Parish Consolidated Government, dba: Lafayette Transit System",Lafayette,LA,60038,County or Local Government Unit or Department of Transportation,Full Reporter,46045,"Lafayette, LA","227,316",19,MB,DO,11,64,,377,,441,,"813,322",,"748,618",,0,,0,
Michiana Area Council of Governments,South Bend,IN,50149,COG or Other Planning Agency,Full Reporter,26794,"Elkhart, IN--MI","148,199",18,DR,PT,9,2,,0,,2,,"276,765",,"234,525",,0,,0,
Michiana Area Council of Governments,South Bend,IN,50149,COG or Other Planning Agency,Full Reporter,26794,"Elkhart, IN--MI","148,199",18,MB,PT,9,95,,5,,100,,"646,012",,"605,941",,0,,0,
"City of Jackson Transportation Authority, dba: Jackson Area Transportation Authority",Jackson,MI,50034,Public Agency or Authority of Transit Service,Full Reporter,42157,"Jackson, MI","84,307",18,DR,DO,9,3,,10,,13,,"248,503",,"218,231",,0,,0,
"City of Jackson Transportation Authority, dba: Jackson Area Transportation Authority",Jackson,MI,50034,Public Agency or Authority of Transit Service,Full Reporter,42157,"Jackson, MI","84,307",18,MB,DO,9,23,,56,,79,,"364,873",,"351,282",,0,,0,
"Town of Huntington, dba: Huntington Area Rapid Transit",Huntington,NY,20071,County or Local Government Unit or Department of Transportation,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ","19,426,449",18,MB,DO,8,22,,66,,88,,"408,730",,"376,308",,0,,0,
"City of Beaumont, dba: Beaumont Municipal Transit System",Beaumont,TX,60016,County or Local Government Unit or Department of Transportation,Full Reporter,6058,"Beaumont, TX","146,649",18,DR,PT,6,5,,33,,38,,"186,421",,"133,310",,0,,0,
"City of Redondo Beach, dba: Beach Cities Transit",Redondo Beach,CA,90214,County or Local Government Unit or Department of Transportation,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA","12,237,376",18,DR,PT,4,1,,0,,1,,"47,773",,"41,978",,0,,0,
Greater Lynchburg Transit Company,Lynchburg,VA,30008,Public Agency or Authority of Transit Service,Full Reporter,52201,"Lynchburg, VA","125,596",18,DR,DO,4,2,,3,,5,,"136,931",,"118,967",,0,,0,
City of Glendale,Glendale,AZ,90034,County or Local Government Unit or Department of Transportation,Full Reporter,69184,"Phoenix--Mesa--Scottsdale, AZ","3,976,313",18,MB,DO,3,13,,20,,33,,"97,871",,"93,715",,0,,0,
"Miami County, Ohio , dba: Miami County Public Transit",Troy,OH,50169,County or Local Government Unit or Department of Transportation,Full Reporter,22528,"Dayton, OH","674,046",18,DR,PT,18,1,,2,,3,,"486,218",,"426,123",,0,,0,
"Licking County, Ohio, dba: Licking County Transit Board",Newark,OH,50163,County or Local Government Unit or Department of Transportation,Full Reporter,61705,"Newark, OH","81,223",18,DR,DO,18,5,,15,,20,,"870,080",,"721,048",,0,,0,
"City of Clemson, dba: Clemson Area Transit",Clemson,SC,40208,County or Local Government Unit or Department of Transportation,Full Reporter,2420,"Anderson--Clemson, SC","118,369",18,MB,DO,18,7,,13,,20,,"674,809",,"674,809",,0,,0,
"Greene County Transit Board, dba: Greene CATS Public Transit",Xenia,OH,50165,County or Local Government Unit or Department of Transportation,Full Reporter,22528,"Dayton, OH","674,046",18,DR,PT,18,9,,1,,10,,"790,642",,"687,011",,0,,0,
"Paratransit, Inc.",Sacramento,CA,90223,Public Agency or Authority of Transit Service,Full Reporter,77068,"Sacramento, CA","1,946,618",18,DR,DO,18,6,,1,,7,,"372,689",,"277,756",,0,,0,
"University of Kansas, dba: KU Transportation Services",Lawrence,KS,70044,University,Full Reporter,48232,"Lawrence, KS","94,998",18,MB,PT,18,31,,61,,92,,"307,476",,"281,832",,0,,0,
City of Glendale,Glendale,AZ,90034,County or Local Government Unit or Department of Transportation,Full Reporter,69184,"Phoenix--Mesa--Scottsdale, AZ","3,976,313",18,DR,DO,15,7,,21,,28,,"232,359",,"208,673",,0,,0,
Greater Lynchburg Transit Company,Lynchburg,VA,30008,Public Agency or Authority of Transit Service,Full Reporter,52201,"Lynchburg, VA","125,596",18,MB,DO,14,18,,19,,37,,"962,430",,"949,794",,0,,0,
"City of Redondo Beach, dba: Beach Cities Transit",Redondo Beach,CA,90214,County or Local Government Unit or Department of Transportation,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA","12,237,376",18,MB,PT,14,30,,13,,43,,"426,063",,"395,163",,0,,0,
"City of Beaumont, dba: Beaumont Municipal Transit System",Beaumont,TX,60016,County or Local Government Unit or Department of Transportation,Full Reporter,6058,"Beaumont, TX","146,649",18,MB,PT,12,10,,29,,39,,"708,218",,"692,654",,0,,0,
"Town of Huntington, dba: Huntington Area Rapid Transit",Huntington,NY,20071,County or Local Government Unit or Department of Transportation,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ","19,426,449",18,DR,DO,10,3,,2,,5,,"241,898",,"221,926",,0,,0,
Jackson Transit Authority,Jackson,TN,40057,Public Agency or Authority of Transit Service,Full Reporter,42265,"Jackson, TN","72,809",17,DR,DO,6,10,,6,,16,,"177,719",,"170,104",,0,,0,
City of Plymouth,Minneapolis,MN,50516,County or Local Government Unit or Department of Transportation,Full Reporter,57628,"Minneapolis--St. Paul, MN","2,914,866",17,DR,PT,5,5,,4,,9,,"256,871",,"192,717",,0,,0,
Tulare County Regional Transit Agency,Visalia,CA,90310,Public Agency or Authority of Transit Service,Full Reporter,88840,"Tulare, CA","70,628",17,DR,PT,5,0,,1,,1,,"57,157",W,"49,286",,0,,0,
"Charlotte County Government, dba: Charlotte County Transit Division",Port Charlotte,FL,40129,County or Local Government Unit or Department of Transportation,Full Reporter,71060,"Port Charlotte--North Port, FL","199,998",17,DR,DO,4,0,,0,,0,,"16,099",,"15,380",,0,,0,
Ohio Valley Regional Transportation Authority,Wheeling,WV,30035,Public Agency or Authority of Transit Service,Full Reporter,94726,"Wheeling, WV--OH","57,695",17,DR,DO,3,0,,4,,4,,"36,071",,"21,655",,0,,0,
River Valley Metro Mass Transit District,Bourbonnais,IL,50159,County or Local Government Unit or Department of Transportation,Full Reporter,43885,"Kankakee, IL","66,530",17,DR,PT,3,19,,9,,28,,"110,286",,"90,966",,0,,0,
River Valley Metro Mass Transit District,Bourbonnais,IL,50159,County or Local Government Unit or Department of Transportation,Full Reporter,43885,"Kankakee, IL","66,530",17,CB,PT,2,29,,5,,34,,"311,573",,"311,573",,0,,0,
Washington State Ferries,Olympia,WA,00035,Government Unit or Department of Transportation,Full Reporter,80389,"Seattle--Tacoma, WA","3,544,011",17,FB,DO,17,56,,5,,61,,"737,693",,"737,135",,0,,0,
"County of Johnson, Iowa, dba: Johnson County SEATS",Iowa City,IA,70045,County or Local Government Unit or Department of Transportation,Full Reporter,41590,"Iowa City, IA","126,810",17,DR,DO,17,16,,13,,29,,"428,221",,"370,743",,0,,0,
Ohio Valley Regional Transportation Authority,Wheeling,WV,30035,Public Agency or Authority of Transit Service,Full Reporter,94726,"Wheeling, WV--OH","57,695",17,MB,DO,14,1,,68,,69,,"758,236",Q,"754,992",,0,,0,
"Charlotte County Government, dba: Charlotte County Transit Division",Port Charlotte,FL,40129,County or Local Government Unit or Department of Transportation,Full Reporter,71060,"Port Charlotte--North Port, FL","199,998",17,DR,PT,13,11,,2,,13,,"450,523",,"398,641",,0,,0,
Tulare County Regional Transit Agency,Visalia,CA,90310,Public Agency or Authority of Transit Service,Full Reporter,88840,"Tulare, CA","70,628",17,MB,PT,12,14,,1,,15,,"706,277",W,"689,326",,0,,0,
City of Plymouth,Minneapolis,MN,50516,County or Local Government Unit or Department of Transportation,Full Reporter,57628,"Minneapolis--St. Paul, MN","2,914,866",17,MB,PT,12,20,,2,,22,,"519,783",,"344,813",,0,,0,
